subject_id,sex,height_cm,weight_kg,body_fat_pct,bench_press_kg,squat_kg,deadlift_kg,resting_hr,vo2max,mile_time_sec
4069,M,169.6,72.7,18.8,81.3,121.9,141.0,75,34.9,516
4070,M,165.2,58.5,22.5,48.1,54.0,49.5,69,42.8,528
4071,F,170.1,81.2,25.5,41.1,71.7,88.9,59,41.1,484
4072,F,163.6,60.2,37.2,44.9,71.8,79.8,83,21.5,581
4073,F,161.8,50.0,25.4,41.2,55.7,78.3,72,39.6,460
4074,M,179.6,93.5,4.3,126.1,152.9,187.0,66,56.8,441
4075,F,155.0,50.0,36.5,5.2,37.4,52.5,77,23.7,516
4076,F,162.9,58.5,35.0,17.1,48.5,56.6,67,35.5,545
4077,M,171.7,69.6,22.2,39.6,56.3,53.8,78,38.9,495
4078,F,157.9,54.3,31.2,25.1,34.5,55.3,75,35.0,506
4079,F,150.9,41.4,33.3,25.5,54.5,57.2,72,30.0,497
4080,M,170.2,72.8,20.7,76.3,96.0,125.2,69,43.8,491
4081,F,170.2,69.9,31.1,66.0,95.8,130.7,76,28.2,515
4082,M,170.4,80.2,14.7,102.1,126.2,156.5,66,45.0,457
4083,M,178.6,90.5,19.8,98.7,121.3,144.9,73,43.1,503
4084,M,182.1,93.0,16.2,81.9,125.1,132.2,56,60.2,407
4085,M,177.8,89.5,13.9,113.1,151.6,173.9,66,44.4,502
4086,M,181.8,71.8,15.5,90.1,127.8,149.3,64,47.1,463
4087,M,176.9,82.4,15.1,79.0,99.5,122.5,80,42.6,509
4088,F,157.3,49.8,30.5,20.9,25.7,34.9,67,23.6,524
4089,F,166.1,67.2,34.1,36.1,55.5,84.2,82,23.0,527
4090,M,187.8,100.4,20.7,119.6,138.8,174.8,81,30.8,522
4091,F,170.2,81.4,26.0,97.4,133.3,153.0,74,29.2,516
4092,F,149.8,43.6,25.0,40.4,52.5,69.8,64,42.4,452
4093,M,175.9,76.7,13.8,76.9,93.5,125.2,57,57.8,452
4094,F,165.9,52.1,35.5,28.5,40.7,53.7,84,21.3,562
4095,M,180.4,94.0,10.3,111.3,143.7,164.9,66,42.1,469
4096,M,170.0,62.9,24.7,56.3,67.3,88.3,65,36.5,539
4097,M,173.1,71.3,14.4,92.0,116.9,152.1,70,47.8,446
4098,M,183.1,103.3,10.4,117.1,136.0,175.0,55,60.2,422
4099,M,173.7,79.0,17.1,98.9,128.8,143.8,71,44.3,508
4100,M,169.6,70.6,12.4,80.3,103.3,138.4,63,42.6,459
4101,F,155.4,53.6,21.9,48.8,79.3,94.7,58,46.5,465
4102,F,160.3,58.8,32.1,49.7,75.0,89.3,67,37.8,517
4103,F,158.2,45.9,29.7,28.4,46.0,56.0,73,28.3,480
4104,F,163.6,66.0,28.1,87.9,124.7,152.5,74,30.9,530
4105,F,156.7,49.8,29.4,38.7,62.6,75.5,73,28.2,520
4106,F,153.8,48.8,24.5,55.0,82.9,95.3,66,40.8,481
4107,M,185.6,85.2,16.8,52.6,61.3,84.3,63,50.9,446
4108,M,177.4,92.3,17.5,120.5,150.6,194.3,80,36.2,523
4109,M,176.9,79.3,11.7,121.8,159.6,189.5,62,50.0,459
4110,M,176.5,79.7,20.3,89.6,125.9,143.6,67,49.0,493
4111,F,166.1,74.5,29.9,59.9,83.7,95.9,65,40.3,474
4112,M,183.9,91.4,11.9,110.3,146.1,174.0,59,50.2,432
4113,M,181.3,90.8,14.4,94.4,105.0,125.4,71,53.2,456
4114,M,172.8,79.0,13.2,102.9,134.8,144.8,71,39.5,488
4115,F,162.7,57.4,22.9,25.0,66.8,48.4,57,41.5,442
4116,M,181.1,89.1,23.1,89.3,97.3,123.2,75,37.6,503
4117,M,176.8,81.2,12.6,105.3,148.5,178.9,80,41.0,484
4118,M,178.6,89.1,22.6,119.3,142.0,181.8,84,19.0,609
4119,M,174.0,80.6,16.9,71.4,102.1,122.7,73,52.1,456
4120,F,164.2,55.8,26.3,35.2,49.9,77.5,74,24.6,552
4121,M,170.8,71.1,12.3,74.4,82.4,114.9,66,46.2,466
4122,M,181.2,87.8,16.8,113.5,136.7,168.8,84,31.6,552
4123,F,163.7,55.0,32.5,36.7,48.6,43.8,74,23.5,560
4124,M,176.0,85.8,14.2,97.1,136.0,150.5,67,56.2,461
4125,F,163.6,67.3,31.8,56.7,93.4,95.8,74,26.3,520
4126,F,156.5,57.6,25.9,42.2,74.8,70.8,59,41.8,456
4127,M,176.3,78.4,13.1,120.1,138.9,175.7,72,44.7,474
4128,M,181.3,88.1,17.7,92.0,111.7,127.3,70,46.9,491
4129,M,176.3,84.1,13.6,93.3,119.6,131.0,63,49.7,465
4130,M,177.0,77.2,16.6,74.3,90.8,100.3,52,62.0,441
4131,M,174.9,80.3,13.4,107.9,149.2,177.4,69,47.4,467
4132,F,159.2,59.4,24.9,29.8,41.5,72.4,69,20.8,531
4133,M,173.2,79.5,17.0,97.8,131.2,151.7,66,47.1,466
4134,M,184.2,96.7,15.6,106.3,133.1,158.6,60,48.4,446
4135,F,161.7,60.1,34.9,29.2,47.5,47.2,67,26.8,528
4136,M,176.5,82.1,21.1,76.3,110.3,135.4,71,45.8,507
4137,F,160.7,57.0,20.7,67.5,96.0,115.9,79,33.1,497
4138,M,182.4,91.4,14.3,104.6,123.7,160.2,67,43.7,485
4139,F,163.0,49.4,32.6,17.5,43.8,50.9,77,29.6,499
4140,F,159.2,56.9,28.9,43.1,70.0,76.8,80,17.4,577
4141,M,183.0,92.3,14.5,92.9,122.0,139.1,66,51.3,486
4142,F,162.2,74.7,20.8,117.4,160.1,192.1,62,41.5,460
4143,M,165.1,63.8,21.3,95.9,114.2,125.6,82,39.3,536
4144,M,177.0,82.1,17.3,87.9,111.4,134.7,62,52.8,479
4145,M,179.9,88.2,9.9,136.2,159.9,178.4,62,51.3,412
4146,M,176.2,75.4,18.2,53.4,71.7,91.5,70,50.7,468
4147,F,163.5,58.0,28.0,51.2,70.3,79.3,73,29.9,523
4148,M,169.6,79.6,15.4,122.1,165.7,197.1,75,36.7,507
4149,M,163.2,66.8,12.7,89.4,104.6,130.2,68,38.2,477
4150,F,156.3,44.9,35.8,13.2,24.5,26.0,66,34.9,501
4151,M,178.1,87.4,15.7,91.8,115.0,134.3,67,46.5,469
4152,F,148.0,42.9,27.1,52.5,91.1,119.7,63,38.5,499
4153,M,173.2,75.5,17.3,102.7,123.1,145.7,76,44.6,485
4154,F,153.0,35.6,26.3,16.4,35.7,44.6,71,39.7,473
4155,M,176.5,84.6,17.8,82.6,101.1,127.5,66,56.1,429
4156,F,173.9,74.0,31.2,34.4,68.7,82.9,67,40.2,471
4157,F,156.9,57.8,22.9,52.7,81.1,92.8,70,38.5,481
4158,F,162.1,63.3,18.7,69.6,103.8,116.0,49,55.7,396
4159,F,163.7,68.8,28.7,65.5,102.6,128.4,70,26.6,513
4160,F,162.9,70.4,20.3,57.2,74.9,90.1,61,41.5,469
4161,M,176.6,76.7,15.3,67.3,82.8,119.7,65,40.7,486
4162,M,179.7,88.4,14.0,71.1,95.5,102.4,62,54.0,410
4163,F,165.0,69.3,22.4,61.2,80.7,96.1,54,41.8,472
4164,F,163.9,62.1,29.9,28.8,38.7,48.8,73,37.2,500
4165,F,160.8,61.5,19.6,41.3,64.0,81.2,59,52.9,416
4166,F,160.1,56.9,25.9,40.7,75.2,85.2,65,43.1,461
4167,M,182.9,87.5,19.2,68.1,100.2,128.2,77,40.0,489
4168,M,178.7,71.7,23.4,73.5,94.1,114.6,72,42.5,509
4169,M,183.5,93.3,14.4,103.2,116.6,147.8,64,57.0,463
4170,F,158.8,53.2,24.8,51.6,80.5,96.5,63,46.8,432
4171,M,185.1,100.9,11.9,124.5,150.7,193.9,70,42.2,483
4172,M,183.0,95.0,13.5,108.7,129.4,177.3,75,54.0,470
4173,F,156.7,54.6,26.6,47.4,71.5,82.7,71,40.9,454
4174,M,179.2,89.0,18.7,85.2,96.8,116.7,72,43.7,472
4175,M,172.6,75.5,8.7,65.9,87.8,100.2,54,65.8,361
4176,M,178.1,86.6,15.1,87.2,109.2,120.0,70,52.4,439
4177,M,174.0,81.4,13.9,93.5,127.4,149.9,73,50.5,468
4178,M,180.1,87.4,10.0,103.4,124.0,154.6,68,62.0,434
4179,F,165.0,63.6,38.7,5.4,16.2,29.1,68,34.6,490
4180,F,163.2,63.0,27.6,32.2,48.4,72.4,66,40.5,431
4181,F,157.5,50.0,30.2,66.2,88.0,99.9,77,28.0,566
4182,F,159.0,55.0,27.5,43.7,65.9,80.9,65,34.3,553
4183,M,180.8,83.0,12.7,74.8,82.7,107.3,65,55.1,428
4184,M,181.8,95.9,5.1,143.7,172.3,198.1,64,63.0,402
4185,M,174.5,79.5,20.1,92.7,114.2,143.3,76,44.0,493
4186,F,169.8,75.3,29.2,65.7,83.7,125.2,73,28.1,531
4187,M,186.1,95.6,14.2,115.7,135.7,167.3,67,47.4,452
4188,F,162.3,52.5,27.9,35.1,59.9,72.4,74,33.9,497
4189,F,159.8,53.4,26.5,25.0,56.3,56.9,72,28.5,488
4190,F,163.1,62.2,22.3,84.2,125.8,148.9,68,41.1,457
4191,M,178.1,86.1,17.0,116.0,136.9,183.9,76,45.8,549
4192,F,165.9,73.3,33.8,65.4,83.8,114.8,78,20.9,575
4193,M,182.8,91.7,18.4,101.7,130.2,176.6,76,39.8,504
4194,M,181.2,81.6,16.3,80.7,92.1,118.4,66,46.1,500
4195,F,166.8,67.5,32.4,77.3,95.7,138.8,80,15.2,562
4196,M,182.0,86.9,15.0,87.2,99.3,132.3,62,47.5,488
4197,F,165.3,62.4,31.0,57.6,77.6,95.2,83,28.2,511
4198,F,164.8,59.1,26.7,14.8,27.6,39.1,55,50.8,407
4199,F,166.5,52.9,29.5,7.9,23.6,25.1,53,52.0,388
4200,M,181.2,90.0,15.0,108.3,126.7,164.3,74,40.4,456
4201,M,175.2,74.4,13.8,69.6,91.3,111.9,61,51.3,453
4202,M,175.8,71.4,21.2,50.7,77.1,82.1,72,37.4,537
4203,F,163.2,55.9,28.0,54.4,81.9,98.1,70,38.1,434
4204,M,177.3,84.6,-1.0,139.2,170.1,195.0,64,62.5,373
4205,F,153.7,50.8,30.1,64.2,102.4,119.4,72,31.2,549
4206,F,166.1,68.5,30.1,39.0,72.2,70.7,69,38.8,500
4207,M,182.3,81.5,16.9,94.4,119.8,144.2,70,38.3,520
4208,F,155.0,49.1,22.2,59.7,91.8,108.3,70,45.1,443
4209,M,174.2,82.3,22.3,116.1,144.2,178.4,88,21.1,590
4210,M,175.3,82.3,15.1,80.1,116.6,134.7,71,38.4,510
4211,M,177.2,89.1,10.1,90.1,114.4,141.1,62,51.1,459
4212,F,155.7,53.8,30.3,47.4,70.3,94.9,74,25.0,488
4213,F,153.7,47.5,22.3,51.5,78.4,87.3,60,46.1,456
4214,M,182.7,86.5,13.1,94.6,121.4,149.1,67,53.4,428
4215,M,169.8,68.9,23.7,84.1,104.3,141.3,79,32.8,549
4216,M,179.4,87.8,6.0,125.6,143.4,174.3,55,66.3,360
4217,M,174.1,83.7,14.1,119.7,151.4,176.5,71,32.5,515
4218,M,176.7,80.2,12.5,105.7,130.1,155.1,60,58.6,447
4219,F,163.5,68.9,27.6,82.2,111.9,140.0,66,34.2,478
4220,F,171.6,75.4,31.0,51.7,78.3,76.4,71,28.9,512
4221,M,172.3,75.5,13.2,115.9,150.8,175.9,63,42.0,505
4222,F,165.3,69.0,23.3,57.3,84.8,106.2,65,39.4,471
4223,F,151.4,45.2,18.8,98.7,128.4,164.1,65,39.5,433
4224,F,165.6,61.4,33.6,33.0,40.7,56.6,76,26.7,520
4225,F,153.5,36.0,32.6,21.2,47.8,58.3,61,35.1,454
4226,M,187.5,104.6,15.7,109.2,138.3,160.9,78,40.1,509
4227,M,176.9,81.1,18.3,100.9,131.8,153.8,81,33.0,521
4228,M,186.7,101.8,18.6,139.7,167.5,207.1,70,36.1,537
4229,F,169.2,66.1,30.6,42.0,53.5,71.6,84,29.2,545
4230,M,172.5,86.2,18.3,109.5,135.1,165.4,71,44.5,513
4231,M,175.3,87.2,12.1,113.4,150.1,169.5,65,51.1,464
4232,M,175.2,78.4,18.2,101.2,132.2,163.9,70,44.3,487
4233,M,183.3,84.4,13.4,77.2,93.2,140.3,58,65.6,392
4234,M,176.4,79.1,22.3,134.3,157.4,184.0,82,31.2,562
4235,M,169.5,85.4,10.3,118.2,149.6,171.9,60,58.5,421
4236,F,167.1,63.3,25.9,62.1,89.7,101.1,66,41.0,498
4237,F,160.3,48.9,24.8,45.5,72.4,92.3,64,41.9,425
4238,M,176.7,82.4,15.3,98.9,118.9,143.7,67,51.3,477
4239,F,163.0,56.2,28.6,47.8,76.1,92.4,74,37.8,457
4240,F,159.8,57.2,23.1,58.1,82.2,88.9,66,32.8,495
4241,M,178.5,79.2,20.4,95.4,119.9,144.3,74,40.4,510
4242,F,170.2,72.5,26.3,34.3,58.8,73.4,62,39.7,470
4243,M,176.6,81.7,21.0,71.4,87.1,117.7,83,37.8,526
4244,M,177.0,82.2,16.7,80.6,110.8,125.1,62,56.5,449
4245,F,161.1,59.9,33.8,49.2,74.5,92.5,67,32.0,510
4246,M,180.3,85.0,17.4,106.9,121.8,155.0,71,37.9,510
4247,M,169.3,73.3,22.4,100.4,117.7,138.3,63,47.4,512
4248,M,181.2,87.3,12.2,103.4,141.6,158.1,71,45.6,486
4249,M,181.6,90.1,15.5,77.6,112.7,124.9,59,59.7,395
4250,M,171.1,73.3,4.3,115.2,148.6,188.6,60,73.6,349
4251,F,172.9,74.0,24.0,41.4,63.5,91.0,58,49.0,408
4252,M,185.2,98.9,24.3,89.9,115.5,145.5,71,38.2,552
4253,M,174.3,79.8,11.7,96.6,127.7,153.4,68,49.5,455
4254,F,158.8,43.3,33.7,2.1,15.8,28.9,68,40.5,476
4255,M,180.9,85.6,19.3,78.5,95.5,111.8,77,43.8,500
4256,F,157.8,50.3,26.8,59.7,78.1,103.0,74,27.6,502
4257,M,183.5,90.6,17.7,64.7,92.2,99.5,64,45.0,500
4258,M,174.3,85.1,14.2,111.0,150.0,172.4,73,52.6,445
4259,M,185.4,100.0,21.0,137.8,166.1,197.8,80,36.2,532
4260,M,172.0,76.9,18.1,86.3,102.7,132.8,73,43.4,530
4261,F,158.8,64.8,27.2,47.7,78.9,94.7,68,40.1,472
4262,F,169.3,71.6,25.2,68.0,105.5,134.5,62,34.6,441
4263,M,177.2,84.0,11.7,77.0,104.3,114.5,58,59.7,403
4264,M,179.9,87.0,19.9,105.7,145.4,183.1,72,38.7,551
4265,F,168.2,72.1,21.5,41.2,61.8,66.9,55,53.5,401
4266,M,172.3,75.6,16.7,87.9,109.4,136.5,72,31.5,532
4267,M,170.7,70.3,24.3,71.0,88.4,110.5,83,32.5,543
4268,F,154.1,53.9,27.1,52.8,73.9,89.1,73,36.9,476
4269,M,181.0,96.8,17.7,123.6,158.9,175.7,80,37.0,566
4270,F,161.0,65.0,25.0,43.9,69.1,73.3,69,37.2,462
4271,M,181.5,85.4,13.5,78.1,106.8,117.3,69,53.4,445
4272,F,159.8,54.8,29.7,25.3,40.5,32.2,67,34.6,457
4273,M,173.0,73.7,15.2,97.9,112.4,139.7,75,45.9,491
4274,M,166.8,68.1,14.5,121.3,149.2,191.6,66,50.5,464
4275,M,194.4,110.2,18.1,113.8,140.2,171.1,63,41.1,502
4276,F,164.4,60.7,24.3,31.3,66.3,70.4,59,47.3,447
4277,M,178.7,83.5,16.8,106.9,144.8,179.5,73,44.7,511
4278,M,180.4,80.6,19.6,100.3,116.2,152.6,70,38.2,503
4279,F,154.5,52.6,35.2,27.6,55.1,65.1,75,22.5,586
4280,M,172.8,73.2,18.6,63.4,103.6,120.4,68,42.4,489
4281,M,183.7,100.7,20.7,134.7,158.9,208.3,67,33.6,500
4282,M,180.1,78.6,26.9,48.1,59.4,72.7,79,36.2,546
4283,F,159.9,60.4,22.7,59.4,83.4,100.8,67,43.2,468
4284,M,174.4,68.7,24.5,80.0,95.2,124.3,82,36.4,546
4285,M,173.9,75.0,15.8,89.3,95.0,119.4,61,58.1,428
4286,F,157.0,61.6,25.4,85.2,118.5,137.9,64,29.6,510
4287,F,174.1,74.2,29.0,36.3,57.8,73.6,63,32.3,498
4288,M,177.2,82.4,20.1,83.8,100.6,123.9,77,35.0,507
4289,F,153.4,48.1,24.4,43.2,63.4,74.2,67,34.8,468
4290,M,171.5,89.4,17.0,100.2,122.9,151.1,64,45.4,491
4291,M,177.4,82.8,17.8,94.8,105.3,133.1,67,43.4,496
4292,M,170.7,66.0,17.2,64.0,74.1,80.6,67,53.0,451
4293,F,161.7,57.3,34.9,23.1,47.7,58.1,78,26.1,521
4294,F,169.4,71.2,35.6,83.4,100.4,122.9,82,19.7,578
4295,M,177.1,81.8,20.6,91.1,126.2,141.9,78,41.5,523
4296,M,174.0,81.2,14.0,97.4,124.5,137.9,66,49.9,465
4297,M,180.1,76.0,15.8,91.1,111.6,131.0,72,49.2,479
4298,F,153.9,44.4,30.0,30.4,45.6,58.7,61,40.9,454
4299,F,161.1,60.9,28.1,78.5,117.1,135.8,72,28.4,499
4300,F,163.4,58.4,27.1,39.3,69.0,88.8,68,39.3,476
4301,F,158.9,54.8,29.8,31.2,49.3,59.7,72,31.1,482
4302,F,172.8,83.6,25.5,72.8,114.1,126.2,78,29.8,555
4303,F,164.0,68.0,28.2,37.9,53.1,74.5,64,41.2,468
4304,F,152.2,39.5,27.8,23.9,41.3,55.8,69,37.0,505
4305,M,167.8,65.9,18.2,84.9,105.6,136.0,68,41.9,493
4306,F,156.5,58.1,25.3,33.7,51.0,93.9,71,39.5,490
4307,M,189.5,96.6,18.2,103.5,130.7,160.4,67,40.9,497
4308,M,183.7,93.3,10.9,139.8,179.1,209.7,60,49.9,434
4309,M,186.0,101.2,14.6,102.6,128.4,157.9,69,45.4,503
4310,M,180.5,77.1,24.0,38.8,70.9,71.7,72,34.3,537
4311,F,161.3,61.0,31.2,55.6,63.7,100.7,56,42.0,446
4312,M,168.5,67.4,14.0,85.8,110.0,142.7,71,44.2,567
4313,M,183.1,85.9,19.7,90.7,113.9,158.4,77,37.7,518
4314,F,160.7,62.0,26.1,57.0,80.7,93.7,71,37.8,509
4315,F,156.3,56.1,30.3,47.7,72.0,67.0,66,35.3,488
4316,M,182.9,100.5,19.1,105.5,125.2,157.5,73,46.8,499
4317,M,179.6,80.9,17.0,109.3,126.2,163.4,69,35.6,498
4318,M,181.5,92.7,21.7,96.0,105.9,136.7,67,45.3,513
4319,F,156.8,49.4,29.0,24.1,39.9,55.6,66,35.9,463
4320,M,191.6,111.1,16.9,164.5,205.0,249.9,84,23.4,565
4321,F,161.6,55.7,24.1,23.9,46.9,65.3,57,45.3,415
4322,M,181.0,91.7,20.7,93.4,125.6,144.7,79,35.8,549
4323,F,167.4,62.7,35.5,17.9,34.5,34.7,79,21.4,545
4324,M,176.1,79.6,17.9,89.8,109.9,141.3,72,43.4,504
4325,M,182.0,85.1,5.5,75.6,92.8,119.7,57,72.3,366
4326,M,180.2,90.2,15.5,88.9,105.5,140.8,56,56.9,432
4327,M,175.2,81.1,16.4,120.0,138.2,164.4,58,51.2,420
4328,F,154.9,51.5,23.5,44.1,78.8,105.5,62,44.2,436
4329,F,164.1,65.4,36.4,56.7,84.7,95.6,83,20.3,561
4330,M,177.8,75.0,17.8,52.9,82.3,90.6,71,54.9,455
4331,F,169.9,72.4,26.3,84.5,114.4,148.5,72,25.0,530
4332,M,176.3,84.3,21.0,78.6,95.6,115.6,80,34.4,541
4333,F,159.4,61.3,24.5,71.0,103.1,133.6,66,33.2,476
4334,M,180.0,91.1,14.1,116.5,160.4,195.1,69,45.6,501
4335,M,169.1,65.6,16.2,99.1,123.6,145.8,58,55.0,460
4336,M,173.0,77.9,23.2,78.9,92.2,117.8,80,34.2,563
4337,M,184.5,90.9,13.0,96.4,126.9,150.7,72,50.0,455
4338,F,167.1,67.8,34.4,46.3,65.0,84.4,80,28.4,571
4339,M,177.0,81.4,15.5,94.2,119.4,150.2,75,42.8,505
4340,M,184.9,92.2,15.4,98.3,124.6,147.8,68,43.6,449
4341,F,164.4,61.5,34.4,6.7,32.4,18.6,81,23.6,517
4342,M,173.2,77.6,8.5,119.2,151.1,172.6,62,47.1,446
4343,M,179.3,78.9,20.1,103.0,116.4,134.9,74,40.9,497
4344,F,165.1,56.9,33.0,35.5,70.6,69.8,73,26.6,496
4345,M,176.8,79.1,17.3,81.9,106.6,119.7,72,41.0,487
4346,F,172.2,79.8,26.3,56.1,80.0,101.3,63,38.7,474
4347,F,157.4,44.7,34.4,19.8,42.4,48.7,74,29.7,519
4348,M,177.4,82.2,20.2,47.7,63.9,76.5,72,53.8,456
4349,M,183.1,89.4,21.3,106.0,130.6,159.6,61,41.2,488
4350,M,174.2,79.1,17.1,100.2,133.3,152.2,75,42.9,521
4351,M,174.3,83.8,14.2,85.1,101.0,136.0,49,65.3,422
4352,F,161.5,62.4,24.7,5.9,50.5,43.8,59,39.3,452
4353,F,165.8,68.0,27.5,57.0,80.0,88.3,71,29.4,519
4354,M,171.9,76.7,23.6,71.9,69.8,97.7,74,52.0,493
4355,F,154.7,48.6,32.3,23.4,42.6,29.7,74,26.4,532
4356,M,183.7,90.5,17.4,80.2,109.6,146.8,73,46.6,517
4357,F,162.8,66.7,27.3,57.2,101.9,116.4,66,28.8,516
4358,M,185.3,93.0,23.0,84.0,126.3,142.4,74,43.8,500
4359,F,168.4,69.7,24.8,42.3,74.0,72.5,65,44.4,451
4360,M,186.7,105.7,13.4,149.1,178.1,217.4,78,41.2,479
4361,M,183.7,94.4,12.5,107.3,137.6,153.8,68,43.0,493
4362,M,177.5,79.0,17.3,103.2,122.0,154.3,69,37.6,500
4363,F,164.1,65.7,22.4,41.7,69.0,64.9,55,58.2,361
4364,F,158.4,61.0,30.4,27.0,39.3,54.9,72,24.2,535
4365,F,161.4,53.0,35.2,4.5,5.4,11.7,81,14.4,525
4366,M,170.4,78.0,16.1,113.5,134.6,176.2,79,32.6,522
4367,F,163.1,61.8,22.0,47.9,79.4,89.0,60,47.1,434
4368,M,179.5,91.6,13.8,97.6,119.2,145.2,52,53.9,410
4369,F,160.7,66.3,30.0,41.3,73.9,66.0,76,36.6,468
4370,M,174.1,72.4,14.1,104.0,129.0,160.7,62,58.0,468
4371,F,154.6,45.0,29.4,9.8,15.8,41.4,59,45.3,475
4372,F,172.8,67.4,28.1,43.4,63.5,83.5,72,35.7,508
4373,M,175.8,86.0,18.8,78.0,89.6,98.4,78,48.3,503
4374,F,157.2,60.4,23.7,72.9,113.5,133.5,71,35.1,461
4375,M,182.0,88.7,15.5,117.2,153.4,170.8,71,59.3,427
4376,M,187.4,86.9,18.9,53.9,84.5,100.6,62,57.3,473
4377,M,182.5,84.4,18.4,66.3,91.8,102.6,73,41.9,484
4378,M,164.6,62.0,16.3,80.6,99.3,114.2,72,42.8,521
4379,M,190.9,103.6,13.9,101.0,120.5,145.8,56,59.9,420
4380,F,155.5,39.4,31.1,11.2,30.2,29.3,66,36.3,514
4381,F,160.3,61.5,24.2,81.8,113.0,127.0,52,41.6,469
4382,M,171.8,75.7,12.5,103.8,118.1,146.4,72,45.2,443
4383,F,157.9,53.1,27.3,49.4,80.4,94.8,60,40.8,465
4384,F,163.6,62.6,28.2,29.9,45.9,68.6,71,40.3,494
4385,M,169.2,69.4,7.0,91.8,134.3,161.4,62,54.0,448
4386,M,174.6,77.0,16.8,85.9,107.6,131.1,64,52.6,462
4387,F,169.5,68.9,27.7,39.2,71.9,72.9,66,40.7,491
4388,M,173.9,80.3,17.8,102.6,132.3,152.4,74,37.1,549
4389,M,172.2,72.8,19.4,58.1,79.8,87.7,69,52.4,470
4390,F,166.1,66.5,23.8,71.0,96.5,140.6,73,32.7,528
4391,F,159.3,55.1,28.2,43.2,80.4,88.5,69,42.6,492
4392,F,156.6,63.4,14.7,60.2,106.5,118.9,47,58.8,368
4393,F,156.4,43.1,34.0,16.2,38.9,44.0,72,22.7,554
4394,M,181.3,85.5,19.3,73.9,102.6,120.4,67,54.2,450
4395,F,166.7,63.5,34.4,34.9,47.5,67.1,72,29.6,539
4396,F,155.6,56.6,25.3,53.3,65.5,85.5,62,44.0,451
4397,M,171.7,82.4,7.7,99.3,117.3,139.6,50,73.6,386
4398,M,175.6,87.5,12.2,79.8,114.4,132.2,73,39.9,494
4399,M,170.4,72.8,16.7,70.0,79.1,104.1,67,43.7,475
4400,F,162.1,59.4,33.0,14.4,42.1,37.1,69,30.8,486
4401,F,169.1,72.3,28.3,59.1,76.7,80.2,78,27.2,510
4402,F,165.8,56.0,23.2,39.6,61.8,65.6,62,33.0,434
4403,M,168.5,71.9,20.1,71.2,89.2,125.4,64,48.9,481
4404,F,164.6,73.2,25.9,79.4,106.2,141.9,67,39.7,462
4405,M,175.7,84.3,17.5,85.2,108.7,133.7,80,37.2,493
4406,F,161.7,68.8,32.8,69.1,92.6,121.1,83,30.3,571
4407,F,163.3,59.0,31.9,35.4,64.0,72.8,70,31.8,536
4408,F,167.5,65.1,31.2,56.4,76.0,91.4,87,20.8,561
4409,M,180.2,85.4,10.6,99.0,114.8,152.7,62,59.6,446
4410,M,177.5,80.6,27.3,60.9,83.8,99.0,89,38.6,497
4411,M,191.2,104.4,14.5,130.7,164.0,202.8,80,36.3,538
4412,F,169.5,71.6,26.0,30.9,78.4,88.6,71,41.9,481
4413,M,185.0,95.3,20.6,121.1,136.5,161.5,69,44.7,536
4414,F,162.6,54.6,32.8,27.2,49.8,72.7,73,23.9,543
4415,M,174.9,77.7,14.2,88.2,105.4,138.1,57,61.4,409
4416,M,182.1,93.6,18.2,93.5,107.3,128.6,73,39.6,512
4417,M,177.0,89.8,15.0,114.3,150.4,177.8,67,48.6,485
4418,M,179.5,74.8,17.8,99.0,129.3,146.3,68,50.6,468
4419,M,174.6,82.3,14.0,103.9,128.9,158.0,64,49.4,474
4420,M,172.3,81.7,10.7,123.8,137.4,187.7,62,51.5,426
4421,M,179.5,93.3,18.6,122.4,152.6,198.1,76,43.1,521
4422,F,163.7,70.5,25.6,68.9,83.3,106.9,67,33.7,491
4423,M,176.9,83.4,25.7,65.2,87.4,102.3,69,47.9,487
4424,F,160.4,58.0,29.0,33.6,55.7,49.2,58,40.1,473
4425,F,159.2,51.6,33.8,24.3,45.5,33.6,76,24.8,548
4426,M,168.4,69.7,7.8,100.6,126.8,157.7,57,66.9,406
4427,M,168.9,73.2,21.5,94.4,107.4,135.7,68,41.6,486
4428,M,172.7,70.0,16.8,59.8,82.8,85.0,68,55.2,470
4429,M,175.7,75.0,18.8,86.2,113.3,125.8,75,43.5,520
4430,M,182.9,82.0,24.3,59.8,83.0,104.3,73,39.1,467
4431,F,168.6,70.6,29.0,45.0,73.2,91.0,72,25.7,547
4432,M,174.1,80.1,23.0,67.1,66.6,83.1,76,39.7,514
4433,F,171.4,77.3,30.2,63.3,90.7,118.0,71,30.5,524
4434,F,161.8,50.7,30.1,51.0,74.9,86.8,79,29.3,560
4435,M,173.9,87.6,5.8,124.6,159.7,203.3,59,51.5,468
4436,F,163.9,68.4,27.9,63.4,94.1,110.4,71,28.5,482
4437,M,183.9,89.2,19.8,90.6,111.9,138.8,70,43.8,486
4438,M,177.9,85.0,13.4,114.5,142.4,163.6,70,46.9,485
4439,F,162.9,56.1,26.7,24.5,38.7,43.7,64,41.1,473
4440,M,170.6,73.9,19.6,67.1,89.6,108.1,62,53.6,455
4441,M,175.8,75.8,16.8,96.5,115.8,148.2,71,51.6,484
4442,F,169.7,64.0,35.1,10.8,19.2,27.5,85,27.7,527
4443,F,148.6,44.5,34.2,32.9,71.5,79.1,76,27.4,534
4444,M,183.4,85.9,23.8,80.4,109.6,119.2,73,35.2,552
